media_id,kind,title,url,source_name,published,snippet,destination,district,aspects,match_method,collected_at
m_8bdce0229ded05,news,Sri Lankan cricket legend Kumar Sangakkara spent years restoring a historic villa built more than 100 yea - The Times of India,https://news.google.com/rss/articles/CBMirwNBVV95cUxQdXJjSEtmYWZ5MllITUlvdWV3RWpnX2VkN2ZTa3ZubmRBNVd1a0V3VHVnVTVhVWdxR2ZKMEFscER2WXkwM3J0S3FwdFJZQVpBYUNDRDR2YnBvQXluT3ZQNGNWeEN0YkpWVEJsbm5yRHVUSkVzcmVLd01LZTNvMGloNmF5WUFIRC1FalNSOC1oTF9CdzRWVjJZRWZTaU12VElrRVJvLWg0d0VuSjE5RWtVb0haZDdLaDU5ZmtwcFM5NEpDSnNwNGJHdmRGNkNEbUJMVjk0SHBod1J0U0ZUc3VDRmwtZFFHaURxNC1yc3hoV3FGSEFqWURkN01TVXZrb0RTam9QSDZoY21ERWVDa2lZTktsY0hldHhQY09Vc2EySmdCT1RRUUZPeDNzdlIwUy10enhPbWtEcV9HV2ZWRnRiYnhjWUFzOTlZMVNaT0tFRVNVNVpYWUpEMGNmSGtEWmFyMDRXUURqbDZNLUlCVm0weDQ0LUUtUnRnQ0lFVFlmekE1Y1A5QUhNVUpmWVY2M3lSWXJicTZwVkFRWlBHUTVYSDFEaWtZOV9rZ3NQQl9NSdIBtANBVV95cUxQSWN4WW5GTUtZX2x5X0dXeGlBb1FSc0dVMXZweWRzVDNHUVhjUEFINlgwaUtGUDY0VmNYM3VPa1lBZjdUWE0wSHVwNDVta2VMQUgtM05TQ1VHQTg5ZFR4ODA1Q0tIZUl0MklETEc2dDJlVTl3UzlQYl82RWw1dmFKdjNsanhVV2dRSE5JRDBTR1BLbDU5MzJBd19CbENENkV4N0ZyM0hBTWV3OVBRSk0xS3JDZmNCamRiZWJHT0s3LVdabnF6VE9IMnZHVlgyNG5JWkdIRXNUV0VUZF9MdnpwM05laVQtb2EybkRGSTY5MG9OQ3N0ejdTdkdLQVZJaEFRZVZadkU4aDRNRkJvbkx4eTJWQkJqR2tQdUtDbnR1d3BOTmEwSmxNd0llelZfMFZFS0NZeXZ5aTlXZ1Y5eExGVUc4OTQ0b2ZMc2ZwTmRORkxzczdCZzJPRzE5N1czczR3TlR4LU9xdG5FTktBX0VkaVZSWENld3RyR0VtSjFBVThNLUVkbXg3dnp5STZRdFhhNG9EYnZJT3VXcE5PLXVYdkJCd1I2cG1RVnVRZ0JWYWFTOU1U?oc=5,The Times of India,"Tue, 25 Au",,Galle Fort,Galle,,search_query,2026-08-25
m_868498e41ec4b3,news,"30-year-old temple elephant dies after fall, while being loaded onto a truck - Island.lk",https://news.google.com/rss/articles/CBMimAFBVV95cUxNb3JTVWFMRXBMR0J1d21jNXFKUEs4MWJ6dXhPS01fcEVjS3BPb3BJeC1XQ0FEZU1xWkdJUHRjM3NfSUxmWmlPSWxCU0JyeUtORlBvdUVseUtfYWJ2YnJodjlFVndOYjB6MUVvX1pGb1RseG83UFA3YzdPNm85c2EzdlhJeEtuejRmYW1vRnNBdXZ5ME9qeWk5Yw?oc=5,Island.lk,"Sat, 14 Se",,Muthiyangana Raja Maha Vihara,Badulla,,search_query,2026-08-25
m_88c978aea0b81b,news,"A record-high population of Devotees stream to Badulla, Muthiyangana Vihara to Take Part in Hiru Uththama Dhathu Vandanaa - Hiru News",https://news.google.com/rss/articles/CBMi5AFBVV95cUxQRzl5QXc0b1RFQW1uQXl4cEVDX0pOb2M0MnV6eHIwRnEzUUpabFFkS1JOaU9aVld3SGd3bzhhajY5UVowWWl2cWtweTlwQzZ2bFA5ZjZjU3c4eGtHS0lwV0l6S09fRldBQU1tOC1yMGZpM2gwVENrVzJYcjNWOEkySlYySlhfbS1HSF84SWlNZ1dSM1VBZEcxcVFEYncyQk80UGhXN0hWSGYtVk1MRkZxaUFxWndzU3BPY3U1bWRySGZfZEk1RFJPUjRqYXhRTFExRGhLVnRxVHd3aDR4dE5pOWFaZkk?oc=5,Hiru News,"Sun, 22 Ma",,Muthiyangana Raja Maha Vihara,Badulla,,search_query,2026-08-25
m_fe214a4c29390e,news,Hundreds and thousands of devotees participate in Hiru Uththama Dathu Wandana for a 2nd day- [photos and video] - Hiru News,https://news.google.com/rss/articles/CBMizgFBVV95cUxOb2w1RnBxaFcyRVlWaVEwcmdXMGk2c2poR2QtWWlUdS11NnpuNGlSOHlkOWd3RXFDZmJSUUFRY0UwYzZSUUhQUVZDYUIzYUU0MVFCaGFJdFVxZjRjSU9vZXFCLVhjRC05enJ3MDZ0dGFHdldHc2xtbFY0ek85Ym41UUV3aUhRWENTbGxLN1JwZFR3U0cyLVQ1RGlkMk1QM0hiRTRvbUJSLWtqVWp2ellKTThDYWRqMWtiSTZxVUJiNWZidS1jclNteGdBZVRDQQ?oc=5,Hiru News,"Mon, 23 Ma",,Muthiyangana Raja Maha Vihara,Badulla,scenery,search_query,2026-08-25
m_485d55fd154ccc,news,"Mihintale spreads message of peace as Poson aura pervades nationwide - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNeC11Qzc4ZlpNektNYUszWGlMb0hSdGxnN0NvODgzTm5uMjczRmhnVTlUSlZqbkI5LUpTNVY3RGFZSjdPWHBRVTl0a0lTaVNMMXpBQ2FrWEY3a0pROTFodTFMNm1OejViM0lIdE0yLWJPT05IUkplSEVYaXVWVnZVc0dkcXFLejIzNmhVdzF2aHA3SnpMNkotX0RJRkM3X005dVdVb0l3SWVCck04MVB5UUlLSFhWN09vY0pj?oc=5,"The Sunday Times, Sri Lanka","Sun, 28 Ju",,Mihintale,Anuradhapura,,search_query,2026-08-25
m_38f53865bdb865,news,Special train services to Anuradhapura and Mihintale for Poson Poya - Ada Derana,https://news.google.com/rss/articles/CBMiYEFVX3lxTFAxcUxfTmJOcllKUDhKdVZUSHE1Mmg4SkY0MjhJWW9SMEVIdHhBV3cxTjVUMTRvUFMxakdBSEp6TXNKR3BPZnpNRlRWaDQtT2pzbFE0eEotQ3NDT01VMHUxVw?oc=5,Ada Derana,"Thu, 25 Ju",,Mihintale,Anuradhapura,roads_access,search_query,2026-08-25
m_e3fb91fc6ef0dc,news,Two Dead in Mihintale and Dehiowita Drowning Incidents - Newsfirst,https://news.google.com/rss/articles/CBMilAFBVV95cUxOUktWaDdqNlRGZGhESHRZc2QtRzRTQzQxMC0xSnd1YUZRMElwRkEwcUd0aXc5c255T1hiSmtHQk1fa21oRkNfel9fZ3lrTlM5ak5rbkhCTlFacHBSQk1DTjlYTUVFYUU2dVBXSktVc1Zfc3hESjZ0eklqRmlUT0h2aTktZm42VWhvZlYzbFdTd0dXQTZm?oc=5,Newsfirst,"Sat, 18 Ap",,Mihintale,Anuradhapura,safety,search_query,2026-08-25
m_d2625e1400e8b8,news,This South Asian paradise has just been named the world’s ‘most desirable’ island - Time Out Worldwide,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTktiYm1lNDJ0Rk85UU1rSGFLajlMNjZ0b1E4eHhkQzQ2V1l4aV84ZWs2WkF3ZTRYdHBJTEIyeDZ2Nnd4bDM0ZHhhVjNvaDM2eER1bmVaOGRvZzNoVHJTOWxYM0x2aDdoejFFRnJHN1pMLTI3eXNLU0dNUG4tVTRyZjVlaHUyT1gtVDNGQXZGQXdrRW1xZUlNRmxUUWNMNEEydkE1UkhFOXNOUzhwSDBpMTl0bjhYOWs4UTQ4?oc=5,Time Out Worldwide,"Thu, 05 De",,Coconut Tree Hill,Matara,,search_query,2026-08-25
m_025a9afbea83d1,news,Sri Lanka: 3 PCR tests and other new rules for travellers - Condé Nast Traveller India,https://news.google.com/rss/articles/CBMickFVX3lxTE04OTg1ckpoQlBOZmRFb2RYX01xanpIX0RCNWMyN0UtRWpaWjVPa1djeER4RkdKVUJOMzhhNG9CR3RtY3lSV25JaE1manROdzlvY0J4VERyazFpZjB6WGVUSzRrZm52QVVkU3pNNVBlNEhuUQ?oc=5,Condé Nast Traveller India,"Thu, 21 Ja",,Coconut Tree Hill,Matara,,search_query,2026-08-25
m_7df3d68e85aa6c,news,"Impromptu trips to the beach, whale watching and more — slow it down at Mirissa - Telegraph India",https://news.google.com/rss/articles/CBMiiwJBVV95cUxOVTI4YVh2RHdkbjhSek9oclhjcXc3YlBtOWREc056X1NXM2ktRkZ3SDMtT0ZmWEJNcDl5eHJfcFhvOWpmNHJjRzRsZ2RWNlUxZ01PT05BYkN5Q005el9OUDR4U2hhekY2ekUzQWZKbkVGWkhOMnFPcUN2WmJlY3hGRmNLZDh1SDh1U1hhMjJIcl82ZC1XbHIxTEM0QVhUNW5WdXp0c3hqRFU0SmZfcFRmM1g4QUJybk51ZEV1Z2kzWmJjYUtta0cxOG54R1NsWFdGVXVaVVo5Wkk4NnV1T3lENFlGZUxfVkg3QzI5RmpiX0p1TkZCclh5XzdsMlhEa2RYdzJsV0owN2ZHQWfSAZACQVVfeXFMUEdKYWYwXy1LZHJWWnA1T1dCVDRxcFpiWkNCckhLM0o3UGZnNDZwUjZ2R0tqeTFySUxTXzBsZUxueVFSU0JiekNIMG0xLXc4RXVfNU9hcnZza3E1aGNBMEFJUDhxcHVwWlUyZ1dfV3BNT3piYThDckttb3NyOUJNNDRUMWplOXhSamdQWmxZMDdkZFNzTXA3NTN0X1N3NmJhNnlEdGczTnVKR0NLQ2dUYXh6ck91UGhMdUFyTE96SU4xbkNxRnNEdWtfaGJ5aldfejZQdUZJcGlyZWJMYURsR3lQY1RYQmJwU0NtUktxdU9sVngzVEMwZGxFUUZJZ0NwY01HdElpNWtIZ1cxdGwtczM?oc=5,Telegraph India,"Tue, 08 Au",,Coconut Tree Hill,Matara,,search_query,2026-08-25
m_fe3821702c93f5,news,Viral Video: Pradeep Kabra Tours Sri Lanka’s Ravana’s Cave Connected To Ramayana Legend - Free Press Journal,https://news.google.com/rss/articles/CBMixAFBVV95cUxObjIyYUNfbF9IODNLcVF3ZS0wZG9MYmRvR0hQTE1SdVBPV2RHNFJ3MFFFYVlKTTdTSm9WdzJUV3FSVmFRbzRVVF85WHI0R0s4VmVNbUx4VEl2ek9odlcxVzYzX1h2RkdWWDNDNllKSzZWbHZiZEE1SzVkNVdLYUE3QmtrV0d1Y2ZfazFIdFdUQlVpN2VjejdJdnd2Q0p2NGlwbVJMWW1oMXFSTzlmc3Y0U05oVVZJTDNPOTMta3p1VHhwc1RF0gHKAUFVX3lxTFBSbHNudFRxWFdxZEtEeXh1eFVUeW9zVGh5TU1hSkFZMWNmc3g1TWFES1lyZE9LVUpNMkhUeTBPd0Y2UG55UjctSzNBaXFNOTJyZ1dFQmtRWWtnSl9rN2lSSVlRcU9MVDVjTENaa3hOZHlLMkVzQUZESFM4ZmRpM3lxdl8yd2xhRFlWdzU2MjhkMnQ0WkJ5NzZOWlZMN2xpT181Nm5qUldVUmtmYjZKcGFORTZmYTlOY1lXc2p6YWNmazN2UGJ3dmFVcXc?oc=5,Free Press Journal,"Sat, 27 Ju",,Ravana's Cave,Badulla,price_value,search_query,2026-08-25
m_5d9c9cb84dac3a,news,"Sri Lanka’s Ramayana Trail: When Myth, Money and Hindutva Collide - Indie Journal",https://news.google.com/rss/articles/CBMib0FVX3lxTE5LVUljbmhibXNiTVJZWXEydjRHSWZQT0FLNkVOSkc3X21TR1BNZlRncUxlc2twVW9kTVZmbWJjVEhvMHEyMGNRd1BDT20xclJpZkw0MUFHY3VMbDNYTnlGRXl5aUVHZ3BWV1Zaenhpdw?oc=5,Indie Journal,"Tue, 20 Ja",,Koneswaram Temple,Trincomalee,price_value,search_query,2026-08-25
m_e820ff7f2f31bf,news,Ramayana: A new book lists five temples where Ram is said to have prayed to atone for killing Ravana - Scroll.in,https://news.google.com/rss/articles/CBMizgFBVV95cUxQN0dNMTctV0Z2dmllWE1UV0xEOWtOOEMxbWJDblNQRnFpZ2tza2I1eWZJUnVNWWRYRTFOZlg2ZlJhdlV1SVd1Ym14SnVNWk0zY2VwaFhuOGQ0Z1ozOTVhYWNSVEUwTGoyaHlyM095emVxaDRLNEN4WGFDSGptelRlVTE1RlZGeEtyelVyazNFUGhuV1dva21IcWR0NVNuTVN2NTlnRERTOWJSM2xid2MxWTJtdWpXMTJtd3Y0OV9HZl81aENXMjFOZnZXa09aZ9IB0wFBVV95cUxPcF9KZ2ROUnJaTFpvc2JCbWJqd0FmVmZiSE5aLWVsYVVlOGxYcGMtYnFQbTRDamcwMWNYNEN1djhhWUcyaUt3T0xfWktaOUVIQmRjMy1abk1IcHI3SkdZZlBuWU13eFhKT1lpdk1KSEJwS2pMWWp3YVdiWkZIZGcxS2Q4bzhGWkJYVC10T0pmLTQtQVhVVnlwRlJwRTJPaUlSQnFpSHA3aEIxbTZ6WGpRRnhBU3d0S1djbkVMcXg3dzhHMHB1RDhxeUpPaGNvQ2tKc2hv?oc=5,Scroll.in,"Fri, 05 De",,Koneswaram Temple,Trincomalee,,search_query,2026-08-25
m_d1b08f6af0ff48,news,Sri Lankan Tamil Hindus seek India’s support as Sinhala govt targets temples - Frontline Magazine,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPM1lXcmRscFpGVXFHWFBGWEFOWWxxQmdoMEZGZ3g4dHdOdkZEdG1NTWNFMzVvc0o5enQ0Q0NYVVdvdm04b0hhdE9LX3kwTUczR2ZBbVBIaHRtTU1EM1JaNlFKck55OE80VWo3OHNMSzdNVHFUUVJTZ2o5Z213ZUhBUVVsdlUxU1ZRZ1EtUkpXQVRMSkxsS3JnRnd0R1JtMktuTmczMjFBR0twSVBhSHpOWVA0X0dHeGtUbUNZZU9yT2JZb1dEMWVhbVhCVkQzOG5qVmFmUi1BWdIB3gFBVV95cUxNNDBLMkhWMzF3YWpGeXhtS0l6Y25iZ1lFTWhGY2huRjFVdGVQRlRBUWc3c3NjVDVxVHI5VzhKWHNpMHR1c2dxV05oUW8wRmEtMEtXQ3VIWHVWZFY0Sks1dDI2NkNnaFBfUEJrVldKNGdpb0d5S1V3cnBDaE1iUTd1MmxzX29zM3RzYW04YUotcjh3d3hfazJNcEI1QlRxM0VWd2poUWp5aXQ1SlVKWWJyV3RJTy1fWnY2N21SOTZXU1N2OWh0V1dSd016WGpSRDViZ3VWYUFXaDZrdjE1Q1E?oc=5,Frontline Magazine,"Thu, 29 De",,Koneswaram Temple,Trincomalee,,search_query,2026-08-25
m_9d46711d82eff8,news,The World's 8 Best Destinations for Whale Watching — and When to Go - The Points Guy,https://news.google.com/rss/articles/CBMipAFBVV95cUxPWXlKbFFTN1c1TXg1cnZNb3hFSWdLakZ1cEF6aE55T0lsSFhSN3BreTFtNVc5RTF1cGJMZTRtQ2JkdWxKbnd1MlhCNW9BMHowNUxpSGlaN1loanVpTEJCT1hkdzlpdzc0b0g5VFRlaktFMUNjeVdNOVhyUlg4QjltUnB6N2Jyb29UM0xjRWotQmJ5S25qZHRLczFwc0pQQl9paHZPaA?oc=5,The Points Guy,"Wed, 27 Ma",,Raja & the Whales,Matara,,search_query,2026-08-25
m_c856914d8e87b0,news,"Surf, Sand Dunes, and Smoothies on Sri Lanka’s South Coast - Matador Network",https://news.google.com/rss/articles/CBMic0FVX3lxTE9tZDBSaDM2RHVKMVhiclU2RG9GWjJXWXdmY2ZfQ0h1Vk9oNkxGYTZ5d1A1WGNtcEppRU5yMFhzX3pCbVBXZDBMclpmSFp0VGVhZVhzZ2ktNWJzUDlhNE1xZmpaMDRyamZReG0zMVFMaGpmRFU?oc=5,Matador Network,"Tue, 24 Se",,Raja & the Whales,Matara,,search_query,2026-08-25
m_4fe8424232150b,news,"Sorry Bali, this island is less crowded and cheaper - Escape Australia",https://news.google.com/rss/articles/CBMi9wFBVV95cUxORXhTOVYxTWYzc3ltbE15UWNNR1g4a1pKSnJHZ04tRHY0dGh6djdSLXhEcXJMUEkxbERpb1FTaXRtUFlYdjRmNXNZQ0ttMEFSWENxS0dvZjRsTzh3aFhYcExCOHc4WjZJbFNteGdOaDVmZjMwbXNsOEhIRzRGQWJ6eEVvVURuelo2UXRXY05TTlYxbC1vMlFVQ1ZaTF9JZ1FjUW5iZ1FaUUxVRk9wNnRrSUlHMHN6VVJNVDkzZW5neHRvYzlpZ2JrVnBNWmtEX2hRWDhxTVhNQUpjeFFsQ0N2MW9TYWVfcXFiS19BZWVyNjlrX09SZTM40gH8AUFVX3lxTE03U0pOSHJRaEhqXzJHSEI4UlBKOVNPd2VGaHZxRVZEU3duaUpJelNJbF9lVU9sTFNaTGppbGJmTW9jZ2FTQ3Z3dTQycC1saTFzMi1sVV8wVF90ZlJDQktDeDlpRS1ZSkFYLUJmVS1sSnFmenVTRGs4RTZfRXIyb01WYmZnWXlwbGY2TWtTdFJBZTJ0c3FJTHVjT0hOcE5xdkp6SWQ4NzVRUnBJbEVSTlFYcVo2Qkt1UXhvUU5BdEh4dXV4LWN2ai13TnNFRWZXdnRHTTNEVTEyNmZJVHF2RVBvMmFMa1dMOUpWOXkyZEIxeDJzQ3V4Q0RBUmlaQQ?oc=5,Escape Australia,"Thu, 20 Ju",,Raja & the Whales,Matara,price_value|crowd,search_query,2026-08-25
m_fa5ef225a6d841,news,"How does your garden grow? - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMigAFBVV95cUxPQmMzUERncFo5RWt1RGhCWHAzY1RnTzRyYWZCTy04VE5XOXVlZUZSSHVsY2F5b0lYQlc0ZjJISDVFbWRRQl9iT2Nfb1JfVU9nOG9UYk84X1ZLR0RfcE9OSmtMQkpXSTNkeHF0NzNMNUZEenRnRkV6S0ZCbzFTLUhXUA?oc=5,"The Sunday Times, Sri Lanka","Sun, 10 No",,"Dry Zone Botanic Gardens, Hambantota",Hambantota,,search_query,2026-08-25
m_e3bbd802790857,news,"Visitors to National Botanical Gardens down 7.2% in 2017, but total revenue up 8% to Rs. 849 Mn - Adaderana Biz English",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOMHVBUXN0MDREbENBLUlFUGRER3RJeXhVRDFGUk5nd3AxS1QyOVliZ3dMWERwRmQwSU0zRlpDTFdfVENFc2dCSDdqQkJmZ0d0el93TEU0SXhmT0ZfbnoxOUxnbWw0T1hzMnkxTkVIMzNmamdtS1ZvcnV3SVJUUjBjVlM3T1NHZE9kWHdmNzBvby1NMnREYWFKaHM1WDhVbUhic09HaENCUXFBQUhwUXdCSzZVOGpya0pxYXFQdm4wSUU?oc=5,Adaderana Biz English,"Wed, 08 Au",,"Dry Zone Botanic Gardens, Hambantota",Hambantota,,search_query,2026-08-25
m_51c2c7b1d5c5d8,news,"In Sri Lanka, Christmas at St. Anthony’s Shrine after Easter attack - Vatican News",https://news.google.com/rss/articles/CBMiugFBVV95cUxQcUJiMDBybmRpZ3p1Yldtc0tLSUg1ZWEwcXVlVmhGa3RzNHh2eGJ1SlJrTzlwWnM3cGZDRnlYb2lCU2tTT3RUU3QyRmtBenlkVDNoenM2TXpsM3BoS0ZSZFd2Z0tOTjN5Qnp2ZnRfd05uaTVtY3l1WUtsV3IyUU9rQmV4R2FxUGVLdDZhOUlEejk5N1diWDR3d3g4MDlqcjdxNVRSN3JIejFmTW9CRnpzLWxjSjJFMTgzVmc?oc=5,Vatican News,"Tue, 24 De",,"St. Anthony's Shrine, Kochchikade",Colombo,,search_query,2026-08-25
m_0ddd7b095272f7,news,US Secretary of State visits a site of Sri Lanka’s 2019 Easter bombings - EWTN News,https://news.google.com/rss/articles/CBMitAFBVV95cUxOcVdLSXZIQXlkQXl2dzNPR1NXYi1PSks4WTY4bTREU1BkLUdRZ2ozN1kwWENPY19WdTZObVlFWWIyY25jSG9uQWVZZEl4TXVLT1JOYTB2VTlOdGh6S094allFS0cyQ3RQdUotVVlHTWlYNXNmR0owZzNGV1piNW83SDVpNTJsbFJwYlJ1aWpqWnpsdFNjRzdFaG1ZZ0NCVXFJb0xDeUNLQlZjZ0NzLTlNV3V2WTc?oc=5,EWTN News,"Wed, 28 Oc",,"St. Anthony's Shrine, Kochchikade",Colombo,,search_query,2026-08-25
m_b1c549a56acfc5,news,"290 Dead In Easter Blasts on Sri Lankan Churches, Hotels - VOA - Voice of America English News",https://news.google.com/rss/articles/CBMikgFBVV95cUxOcUpVYlJHT2x4SEpRNGxqSl9CQkRXM1ZIQTFDMllSYkhoV19WOWo3YUhlempseG1ha0dBUGRjODRwVnBqNnV5WWY0LXVoRFQ2Ml9RS3dDc3JXaS1aNWgzTjJnaVFzcFhRYkFTODFvZlpQQVlQdFJoV0dQdFdqM1k5Y3lwR1pGRDFSUGNEd0liRGZ5UdIBlAFBVV95cUxPNFVNS2FSZ09FaG9zbnJPcTBwUGtFTWhxank4NnNkcnJmdWZfUWlJNzNtWEhQeVZ4cmh3MElFS2x6RS1HZVdKVjAtM2tHT1RUX09Sekxob2ptRC1XTTVCOFg4Q01PdEpPU1JiRHJNUHVORENkWmVmUVhjZGNZOUh6YnZfM1BXbHVBNVhFUEFBb2VFbllP?oc=5,VOA - Voice of America English News,"Sun, 21 Ap",,"St. Anthony's Shrine, Kochchikade",Colombo,,search_query,2026-08-25
m_6fef6d8d489691,news,Navy rescues 2 Children after Jet Ski accident at Gregory Lake - Newswire,https://news.google.com/rss/articles/CBMinwFBVV95cUxOTnhqSHlGT1ozRDFzcjdKR29PZFBEd3dwLU5vSmhydHhPRlJSeUdOWFVpeklGQXJvcEM1b1NyUFk0OFA0OTBPeklBVDdUcUt6ZGtnVFlXRUo0c1U1YVFGZk0yUXZ5a1M3R1d1RWhpN1JHQTV5UGk4eTZ2NVZRTXlCV3M3VGxFNjJtc0FucUFqd2gzcWdUQjk5bmpNb0VBN2s?oc=5,Newswire,"Mon, 17 Au",,Gregory Lake,Nuwara Eliya,safety,search_query,2026-08-25
m_d620096f2d2798,news,Lake Gregory boat accidents: Need to regulate water adventure tourism - Island.lk,https://news.google.com/rss/articles/CBMijwFBVV95cUxQYUNxZHdpNC1zU0hGQnJnbVBEeE93SFlhWU5zY2pJSjBVODFobmo0T09MZHNvMzRfbXNsbEM5WVJ4Qy1BWW1IMU9zOXBnSUIzT3NjNzlJUEVVT3I2OXBYNTgtV0oydUR0ZW9ER0ZIV092LW0xeWd2V2tlWEVhbzBTSDhWWURoalllVjQtaW93UQ?oc=5,Island.lk,"Mon, 27 Ap",,Gregory Lake,Nuwara Eliya,safety,search_query,2026-08-25
m_30ae454275b718,news,Two children rescued after jet ski accident at Gregory Lake - Ada Derana,https://news.google.com/rss/articles/CBMiYEFVX3lxTE53eTM4OTVqU05rM0kyS0VyR2FrUVpEMkJtbnBQaDJMMHRDeFp0X2luVC1LSVA4WEwyVXkyY0xRLWt0TUJzZVRJNmpISEdDZ0E0U3VCTk15Z010TU9fTWtNbQ?oc=5,Ada Derana,"Mon, 17 Au",,Gregory Lake,Nuwara Eliya,safety,search_query,2026-08-25
m_06ba6da776c6b0,news,"Seek out key landmarks shaped by erasure and endurance in Jaffna, Sri Lanka - Options, The Edge",https://news.google.com/rss/articles/CBMisgFBVV95cUxOX3E5akdJT3UtYWVHYlBzQVBOcGloLURHczVYcWNfdWtrSHVER1ZtX21LWDliWWpiWmZ0ZjFhd1JESDJITlRUM1FLbkRfZ3hsN1JJTlkxZWgtRmh3Wk5sYzk0RVhud1NKTjc4MG1YbC1sNS0tTEtMSTQ0Z0daLTdyNWRHenVRYTYtYkdOZEkxNmZYTG1GSzlYUVBNakpJR0RMQkFNVDhta0N2VFAwb24ydnV3?oc=5,"Options, The Edge","Wed, 24 Ju",,Jaffna Fort,Jaffna,,search_query,2026-08-25
m_e2796f8cfa8d43,news,The antiquity of Jaffna Fort: new evidence from post-disaster archaeological investigations in northern Sri Lanka - Cambridge University Press & Assessment,https://news.google.com/rss/articles/CBMipAJBVV95cUxOeDI1R3h4LUlLNFRCMDlEcHA4b0VlUmhPVm5CSGtWT04xcXhrcTBhN3JLRDlnanQyVnlpYmJ3SEdubGJEekhuSWxCYUZ2YWpndEplcFhoUXNTbTJNbk0yZjE2OXZSTFpZWXhtVXpremRsalZNTENfZHg4UFpIdUZheXVGa3NPRHJ5aGZrS1NKbG84NkFQXzJ4SjAzSjBNdTRleV9IVnJGMlRRTzEzcUJ0OGZ0ak9hT1ZSYnhhSEoxWm1HMUdsZXU5Z0lYWmhRMTJNMFR4YVNGVnZ6a1BIZVpDbGp1N0FSUi0wNkRmc2NIdGVFaklWc3dxZ1pjY1ZSOWxkS0VVeV9lRnpfMGFfUy1BWkc2VVktMHBoNUYzbEN0Rm1ibjdn?oc=5,Cambridge University Press & Assessment,"Wed, 10 Ap",,Jaffna Fort,Jaffna,,search_query,2026-08-25
m_3879030237c8e5,news,"7 Reasons To Visit Jaffna, Sri Lanka - femina.in",https://news.google.com/rss/articles/CBMiowFBVV95cUxOYTA5N1pqZDR1U3dJNEx2TkotSlFpS0xoOEZLX3pMdFdhNHpYR29UQUpGb0hpTGR1Vm1ZWkNSRWh3QXhBQ2FONnZZT0NVNVlNNjljM3hxY1ZEdi1IWF80aGl1Y3lqbTJueHdSd01Ca2lnU3g2cnpKeVJXU0JXUzdjdG9IZHBYRVNEVmFqU0pVTGR5Qm5SSXRmR1E0MjVIWkltdEtJ0gGjAUFVX3lxTE5hMDk3WmpkNHVTd0k0THZOSi1KUWlLTGg4Rktfekx0V2E0elhHb1RBSkZvSGlMZHVWbVlaQ1JFaHdBeEFDYU42dllPQ1U1WU02OWMzeHFjVkR2LUhYXzRoaXVjeWptMm54d1J3TUJraWdTeDZyekp5UldTQldTN2N0b0hkcFhFU0RWYWpTSlVMZHlCblJJdGZHUTQyNUhaSW10S0k?oc=5,femina.in,"Tue, 10 Fe",,Jaffna Fort,Jaffna,,search_query,2026-08-25
m_c8af4d61baa158,news,Water levels drop rapidly in several reservoirs in N’Eliya - Ada Derana,https://news.google.com/rss/articles/CBMiR0FVX3lxTFBIeUxxM1NiNkxueGk2UndHM2ZXR3FIVTJrRjVLMUhIdEtfN1d3SzZrT0ZydHVKUUdreU5iWGJ5ZG10TkI2U2JB?oc=5,Ada Derana,"Fri, 27 Ma",,Devon Falls,Nuwara Eliya,,search_query,2026-08-25
m_b0debb196b0f3c,news,"Dam the water, damn the beauty - The Sunday Times, Sri Lanka",https://news.google.com/rss/articles/CBMiV0FVX3lxTFA2RktvWGVKRm5vMk1jbUY2X2gwSXE1N3dWd1pqVlNFcUxVal9lWHlYLTlucHVVT1E5WUVwLUJUeVljanYwejM2bmlIWjlUMy1rb1lPWU9Ybw?oc=5,"The Sunday Times, Sri Lanka","Sat, 26 Ju",,Devon Falls,Nuwara Eliya,,search_query,2026-08-25
m_6e9df602b42d20,news,Sri Lanka Latest Breaking News and Headlines - Print Edition Sri Lanka targets 2.2 million tourists - Daily Mirror - Sri Lanka,https://news.google.com/rss/articles/CBMilwFBVV95cUxPMi1yX09KUHhMOTN0QXZfb3RxcWJ4clpEWFNPYVZESWx3NkE3cmVEQ2NmbnJmNEdDN3AzM182c0kzYlhNUVJuYzc4cDVoV3NnZ3JLdVU3d3VBMVlMaGZGR3ZJclltcU9JenlvZ2xZaXZrMzN5cXZLZmRTZUpuby1qSmRmQmtkTi1NVkctcHNqM0NxTzVIbkRF?oc=5,Daily Mirror - Sri Lanka,"Wed, 13 Ju",,Devon Falls,Nuwara Eliya,,search_query,2026-08-25
